"","id","itemTime","name","type","question","relevance","competence","prior","condition","answer","RT","language","comments","engagement","difficulty","time"
"458","A4T1X0PO5N1G9:3TVSS0C0E280R96I19T2UB8JSU0WTH",1445877022373,"Gigi's exams","hlh","Carrie knows whether Gigi passed both her Physics exam and her Chemistry exam.",1,0,1,"comp",0.43,199924,"english",NA,5,6,313502
"459","A4T1X0PO5N1G9:3TVSS0C0E280R96I19T2UB8JSU0WTH",1445877028140,"Carl's party","hll","John did not spend much time outside.",1,0,0,"test_true",0.7,5761,"english",NA,5,6,313502
"460","A4T1X0PO5N1G9:3TVSS0C0E280R96I19T2UB8JSU0WTH",1445877029799,"Carl's party","hll","If Carl danced passionately with Sue, it is likely that he also danced passionately with Mary.",1,0,0,"prior",0.63,1657,"english",NA,5,6,313502
"461","A4T1X0PO5N1G9:3TVSS0C0E280R96I19T2UB8JSU0WTH",1445877031605,"Carl's party","hll","If Carl danced passionately with Mary, it is likely that he also danced passionately with Sue.",1,0,0,"prior",0.5,1804,"english",NA,5,6,313502
"462","A4T1X0PO5N1G9:3TVSS0C0E280R96I19T2UB8JSU0WTH",1445877037824,"Chloe's holiday","lhh","Chloe went on holidays with a big group of her friends.",0,1,1,"test_false",0.31,6218,"english",NA,5,6,313502
"463","A4T1X0PO5N1G9:3TVSS0C0E280R96I19T2UB8JSU0WTH",1445877039263,"Chloe's holiday","lhh","From what Chloe said we may conclude that Susan and Amelia did not both bring some extra suntan lotion.",0,1,1,"xor",0.39,1438,"english",NA,5,6,313502
"464","A4T1X0PO5N1G9:3TVSS0C0E280R96I19T2UB8JSU0WTH",1445877041277,"Mrs Sanders' son","hhl","Ted is Mrs Sanders' husband.",1,1,0,"test_false",0.38,2013,"english",NA,5,6,313502
"465","A4T1X0PO5N1G9:3TVSS0C0E280R96I19T2UB8JSU0WTH",1445877042564,"Mrs Sanders' son","hhl","It is important for the teacher to know whether Ted had both pizza and pasta.",1,1,0,"rel",0.62,1286,"english",NA,5,6,313502
"466","A4T1X0PO5N1G9:3TVSS0C0E280R96I19T2UB8JSU0WTH",1445877048759,"Mrs Gibbs' worry","hhh","Mrs Gibbs is worried about Cindy's health.",1,1,1,"test_false",0.39,6194,"english",NA,5,6,313502
"467","A4T1X0PO5N1G9:3TVSS0C0E280R96I19T2UB8JSU0WTH",1445877050520,"Mrs Gibbs' worry","hhh","If Mr Gibbs had a beer, it is likely that he also had a steak.",1,1,1,"prior",0.34,1760,"english",NA,5,6,313502
"468","A4T1X0PO5N1G9:3TVSS0C0E280R96I19T2UB8JSU0WTH",1445877051779,"Mrs Gibbs' worry","hhh","If Mr Gibbs had a steak, it is likely that he also had a beer.",1,1,1,"prior",0.59,1256,"english",NA,5,6,313502
"469","A90JBLDKW71DX:3TXMY6UCAFWELV8L3EZ6DCQTG7KCQB",1445876705816,"Gigi's exams","hlh","Gigi aspires to a career in science.",1,0,1,"test_uncertain",0.5,5617,"english","thanks!",10,0,36482
"470","A90JBLDKW71DX:3TXMY6UCAFWELV8L3EZ6DCQTG7KCQB",1445876707831,"Gigi's exams","hlh","If Gigi passed her Chemistry exam, it is likely that she also passed her Physics exam.",1,0,1,"prior",0.55,2013,"english","thanks!",10,0,36482
"471","A90JBLDKW71DX:3TXMY6UCAFWELV8L3EZ6DCQTG7KCQB",1445876709554,"Gigi's exams","hlh","If Gigi passed her Physics exam, it is likely that she also passed her Chemistry exam.",1,0,1,"prior",0.44,1722,"english","thanks!",10,0,36482
"472","A90JBLDKW71DX:3TXMY6UCAFWELV8L3EZ6DCQTG7KCQB",1445876711992,"Leo's wife","hll","Leo is sponsoring a tennis tournament.",1,0,0,"test_false",0.59,2437,"english","thanks!",10,0,36482
"473","A90JBLDKW71DX:3TXMY6UCAFWELV8L3EZ6DCQTG7KCQB",1445876714038,"Leo's wife","hll","It is important for Leo to know whether someone made a hole-in-one on both the first and the second hole.",1,0,0,"rel",0.59,2045,"english","thanks!",10,0,36482
"474","A90JBLDKW71DX:3TXMY6UCAFWELV8L3EZ6DCQTG7KCQB",1445876716595,"Danny's racket","hhh","Danny and Alex have known each other since high school.",1,1,1,"test_uncertain",0.65,2556,"english","thanks!",10,0,36482
"475","A90JBLDKW71DX:3TXMY6UCAFWELV8L3EZ6DCQTG7KCQB",1445876718654,"Danny's racket","hhh","From what Alex's girlfriend said we may conclude that Alex did not buy both a racket and a pair of shoes.",1,1,1,"xor",0.59,2057,"english","thanks!",10,0,36482
"476","A90JBLDKW71DX:3TXMY6UCAFWELV8L3EZ6DCQTG7KCQB",1445876720568,"Joshua's delay","llh","Kevin, Cory and Joshua are brothers.",0,0,1,"test_false",0.59,1912,"english","thanks!",10,0,36482
"477","A90JBLDKW71DX:3TXMY6UCAFWELV8L3EZ6DCQTG7KCQB",1445876722783,"Joshua's delay","llh","Cory knows whether Joshua had to both eat lunch and do his homework.",0,0,1,"comp",0.56,2212,"english","thanks!",10,0,36482
"478","A90JBLDKW71DX:3TXMY6UCAFWELV8L3EZ6DCQTG7KCQB",1445876724591,"Lily's husband","lhl","Eric and Lily went to a bar together last night.",0,1,0,"test_false",0.58,1807,"english","thanks!",10,0,36482
"479","A90JBLDKW71DX:3TXMY6UCAFWELV8L3EZ6DCQTG7KCQB",1445876726342,"Lily's husband","lhl","If Eric drank vodka, it is likely that he drank whisky as well.",0,1,0,"prior",0.5,1750,"english","thanks!",10,0,36482
"480","A90JBLDKW71DX:3TXMY6UCAFWELV8L3EZ6DCQTG7KCQB",1445876728067,"Lily's husband","lhl","If Eric drank whisky, it is likely that he drank vodka as well.",0,1,0,"prior",0.56,1724,"english","thanks!",10,0,36482
"481","A90JBLDKW71DX:3TXMY6UCAFWELV8L3EZ6DCQTG7KCQB",1445876730170,"Jimmy's trip","lll","Jimmy went on a school trip to New York City.",0,0,0,"test_false",0.45,2101,"english","thanks!",10,0,36482
"482","A90JBLDKW71DX:3TXMY6UCAFWELV8L3EZ6DCQTG7KCQB",1445876732018,"Jimmy's trip","lll","From what the brother said we may conclude that Jimmy did not visit both the Statue of Liberty and the Empire State Building.",0,0,0,"xor",0.5,1846,"english","thanks!",10,0,36482
"483","A90JBLDKW71DX:3TXMY6UCAFWELV8L3EZ6DCQTG7KCQB",1445876734092,"Chloe's holiday","lhh","Chloe forgot about bringing some beach towels, too.",0,1,1,"test_uncertain",0.55,2072,"english","thanks!",10,0,36482
"484","A90JBLDKW71DX:3TXMY6UCAFWELV8L3EZ6DCQTG7KCQB",1445876735618,"Chloe's holiday","lhh","It is important for Chloe's father to know whether both Susan and Amelia brought some extra suntan lotion.",0,1,1,"rel",0.5,1524,"english","thanks!",10,0,36482
"485","A90JBLDKW71DX:3TXMY6UCAFWELV8L3EZ6DCQTG7KCQB",1445876737646,"Mrs Sanders' son","hhl","The teacher is trying to find out who queued up twice.",1,1,0,"test_true",0.58,2026,"english","thanks!",10,0,36482
"486","A90JBLDKW71DX:3TXMY6UCAFWELV8L3EZ6DCQTG7KCQB",1445876742298,"Mrs Sanders' son","hhl","Mrs Sanders knows whether Ted had both pizza and pasta.",1,1,0,"comp",0,4647,"english","thanks!",10,0,36482
"487","A9FCR1QRZAM3U:3OHYZ19UGDDN74Y74NBBIC5513GOAC",1445875507670,"Leo's wife","hll","Leo is an avid golf player.",1,0,0,"test_uncertain",0.74,3931,"English","none",8,2,37436
"488","A9FCR1QRZAM3U:3OHYZ19UGDDN74Y74NBBIC5513GOAC",1445875509712,"Leo's wife","hll","Hans knows whether someone just made a hole-in-one on both the first and the second hole.",1,0,0,"comp",0.71,2041,"English","none",8,2,37436
"489","A9FCR1QRZAM3U:3OHYZ19UGDDN74Y74NBBIC5513GOAC",1445875511005,"Joshua's delay","llh","Kevin, Cory and Joshua are brothers.",0,0,1,"test_false",0.38,1292,"English","none",8,2,37436
"490","A9FCR1QRZAM3U:3OHYZ19UGDDN74Y74NBBIC5513GOAC",1445875512693,"Joshua's delay","llh","It is important for Kevin to know whether Joshua had to both eat lunch and do his homework.",0,0,1,"rel",0.67,1687,"English","none",8,2,37436
"491","A9FCR1QRZAM3U:3OHYZ19UGDDN74Y74NBBIC5513GOAC",1445875516526,"Danny's racket","hhh","Alex needs to buy some equipment before he can play squash with Danny.",1,1,1,"test_true",0.72,3832,"English","none",8,2,37436
"492","A9FCR1QRZAM3U:3OHYZ19UGDDN74Y74NBBIC5513GOAC",1445875517886,"Danny's racket","hhh","From what Alex's girlfriend said we may conclude that Alex did not buy both a racket and a pair of shoes.",1,1,1,"xor",0.69,1359,"English","none",8,2,37436
"493","A9FCR1QRZAM3U:3OHYZ19UGDDN74Y74NBBIC5513GOAC",1445875519261,"Harold's pet","lll","Harold's girlfriend didn't want a pet in her house before.",0,0,0,"test_true",0.5,1374,"English","none",8,2,37436
"494","A9FCR1QRZAM3U:3OHYZ19UGDDN74Y74NBBIC5513GOAC",1445875522432,"Harold's pet","lll","Richard knows whether Harold bought both a cat and a dog.",0,0,0,"comp",0.3,3170,"English","none",8,2,37436
"495","A9FCR1QRZAM3U:3OHYZ19UGDDN74Y74NBBIC5513GOAC",1445875529481,"Bill's order","lhh","Jake ordered a steak.",0,1,1,"test_uncertain",0.59,7047,"English","none",8,2,37436
"496","A9FCR1QRZAM3U:3OHYZ19UGDDN74Y74NBBIC5513GOAC",1445875530831,"Bill's order","lhh","If Bill ordered a starter, it is likely that he also ordered a side dish.",0,1,1,"prior",0.4,1349,"English","none",8,2,37436
"497","A9FCR1QRZAM3U:3OHYZ19UGDDN74Y74NBBIC5513GOAC",1445875534002,"Bill's order","lhh","If Bill ordered a side dish, it is likely that he also ordered a starter.",0,1,1,"prior",0.6,3170,"English","none",8,2,37436
"498","A9FCR1QRZAM3U:3OHYZ19UGDDN74Y74NBBIC5513GOAC",1445875538096,"Mrs Sanders' son","hhl","The teacher is trying to find out who queued up twice.",1,1,0,"test_true",0.72,4093,"English","none",8,2,37436
"499","A9FCR1QRZAM3U:3OHYZ19UGDDN74Y74NBBIC5513GOAC",1445875539198,"Mrs Sanders' son","hhl","It is important for the teacher to know whether Ted had both pizza and pasta.",1,1,0,"rel",0.67,1101,"English","none",8,2,37436
"500","A9FCR1QRZAM3U:3OHYZ19UGDDN74Y74NBBIC5513GOAC",1445875540483,"Brad's clothes","hlh","Brad is not happy about the fact that his friends make jokes about his shabby clothes.",1,0,1,"test_true",0.5,1285,"English","none",8,2,37436
"501","A9FCR1QRZAM3U:3OHYZ19UGDDN74Y74NBBIC5513GOAC",1445875541637,"Brad's clothes","hlh","From what Gina said we may conclude that Brad did not buy both a sweater and a pair of jeans.",1,0,1,"xor",0.6,1154,"English","none",8,2,37436
"502","A9FCR1QRZAM3U:3OHYZ19UGDDN74Y74NBBIC5513GOAC",1445875542938,"Lily's husband","lhl","Eric and Lily went to a bar together last night.",0,1,0,"test_false",0.65,1301,"English","none",8,2,37436
"503","A9FCR1QRZAM3U:3OHYZ19UGDDN74Y74NBBIC5513GOAC",1445875543996,"Lily's husband","lhl","If Eric drank whisky, it is likely that he drank vodka as well.",0,1,0,"prior",0.4,1058,"English","none",8,2,37436
"504","A9FCR1QRZAM3U:3OHYZ19UGDDN74Y74NBBIC5513GOAC",1445875545106,"Lily's husband","lhl","If Eric drank vodka, it is likely that he drank whisky as well.",0,1,0,"prior",0.57,1108,"English","none",8,2,37436
"505","AAJ1ZQECDZBEE:3MYYFCXHJ4FKD21S73OC00A3I7U4GV",1445876654434,"Tony's clubbing","lhl","Tony has to work at club Macabre tonight.",0,1,0,"test_false",0.06,38187,"english","very interesting!",8,5,324682
"506","AAJ1ZQECDZBEE:3MYYFCXHJ4FKD21S73OC00A3I7U4GV",1445876682509,"Tony's clubbing","lhl","Rob knows whether they play both Jazz and Metal at the club tonight.",0,1,0,"comp",0.49,28065,"english","very interesting!",8,5,324682
"507","AAJ1ZQECDZBEE:3MYYFCXHJ4FKD21S73OC00A3I7U4GV",1445876715828,"Danny's racket","hhh","Alex needs to buy some equipment before he can play squash with Danny.",1,1,1,"test_true",0.69,33309,"english","very interesting!",8,5,324682
"508","AAJ1ZQECDZBEE:3MYYFCXHJ4FKD21S73OC00A3I7U4GV",1445876724139,"Danny's racket","hhh","From what Alex's girlfriend said we may conclude that Alex did not buy both a racket and a pair of shoes.",1,1,1,"xor",0.96,8298,"english","very interesting!",8,5,324682
"509","AAJ1ZQECDZBEE:3MYYFCXHJ4FKD21S73OC00A3I7U4GV",1445876784452,"Gigi's exams","hlh","Gigi studied hard to pass her exams.",1,0,1,"test_true",0.96,60306,"english","very interesting!",8,5,324682
"510","AAJ1ZQECDZBEE:3MYYFCXHJ4FKD21S73OC00A3I7U4GV",1445876813522,"Gigi's exams","hlh","Carrie knows whether Gigi passed both her Physics exam and her Chemistry exam.",1,0,1,"comp",0.2,29061,"english","very interesting!",8,5,324682
"511","AAJ1ZQECDZBEE:3MYYFCXHJ4FKD21S73OC00A3I7U4GV",1445876829702,"Carl's party","hll","John did not spend much time outside.",1,0,0,"test_true",0.94,16170,"english","very interesting!",8,5,324682
"512","AAJ1ZQECDZBEE:3MYYFCXHJ4FKD21S73OC00A3I7U4GV",1445876840312,"Carl's party","hll","If Carl danced passionately with Mary, it is likely that he also danced passionately with Sue.",1,0,0,"prior",0.86,10602,"english","very interesting!",8,5,324682
"513","AAJ1ZQECDZBEE:3MYYFCXHJ4FKD21S73OC00A3I7U4GV",1445876852285,"Carl's party","hll","If Carl danced passionately with Sue, it is likely that he also danced passionately with Mary.",1,0,0,"prior",0.25,11969,"english","very interesting!",8,5,324682
"514","AAJ1ZQECDZBEE:3MYYFCXHJ4FKD21S73OC00A3I7U4GV",1445876869072,"Chloe's holiday","lhh","Chloe went on holidays with a big group of her friends.",0,1,1,"test_false",0.77,16783,"english","very interesting!",8,5,324682
"515","AAJ1ZQECDZBEE:3MYYFCXHJ4FKD21S73OC00A3I7U4GV",1445876883807,"Chloe's holiday","lhh","It is important for Chloe's father to know whether both Susan and Amelia brought some extra suntan lotion.",0,1,1,"rel",0.93,14730,"english","very interesting!",8,5,324682
"516","AAJ1ZQECDZBEE:3MYYFCXHJ4FKD21S73OC00A3I7U4GV",1445876900691,"Pete's accident","hhl","Pete's teacher saw him fall off the slide.",1,1,0,"test_uncertain",0.88,16877,"english","very interesting!",8,5,324682
"517","AAJ1ZQECDZBEE:3MYYFCXHJ4FKD21S73OC00A3I7U4GV",1445876907982,"Pete's accident","hhl","From what Pete's teacher said we may conclude that Pete did not break both his arm and his leg.",1,1,0,"xor",0.04,7284,"english","very interesting!",8,5,324682
"518","AAJ1ZQECDZBEE:3MYYFCXHJ4FKD21S73OC00A3I7U4GV",1445876923848,"Harold's pet","lll","Harold's girlfriend didn't want a pet in her house before.",0,0,0,"test_true",0.92,15859,"english","very interesting!",8,5,324682
"519","AAJ1ZQECDZBEE:3MYYFCXHJ4FKD21S73OC00A3I7U4GV",1445876930382,"Harold's pet","lll","If Harold bought a dog, it is likely that he bought a cat as well.",0,0,0,"prior",0.05,6526,"english","very interesting!",8,5,324682
"520","AAJ1ZQECDZBEE:3MYYFCXHJ4FKD21S73OC00A3I7U4GV",1445876937473,"Harold's pet","lll","If Harold bought a cat, it is likely that he bought a dog as well.",0,0,0,"prior",0.03,7083,"english","very interesting!",8,5,324682
"521","AAJ1ZQECDZBEE:3MYYFCXHJ4FKD21S73OC00A3I7U4GV",1445876963267,"Joshua's delay","llh","Kevin, Cory and Joshua do not like to hang out with girls.",0,0,1,"test_uncertain",0.95,25787,"english","very interesting!",8,5,324682
"522","AAJ1ZQECDZBEE:3MYYFCXHJ4FKD21S73OC00A3I7U4GV",1445876979116,"Joshua's delay","llh","It is important for Kevin to know whether Joshua had to both eat lunch and do his homework.",0,0,1,"rel",0.75,15841,"english","very interesting!",8,5,324682
"523","ACIHCWKHNFC7U:38JBBYETQPIMTO5118YO0XPR5RF4EE",1445875677616,"Brad's clothes","hlh","Mandy feels attracted to Brad.",1,0,1,"test_uncertain",0.51,1939,"english",NA,10,0,22905
"524","ACIHCWKHNFC7U:38JBBYETQPIMTO5118YO0XPR5RF4EE",1445875679326,"Brad's clothes","hlh","It is important for Mandy to know whether Brad bought both a sweater and a pair of jeans.",1,0,1,"rel",0.42,1707,"english",NA,10,0,22905
"525","ACIHCWKHNFC7U:38JBBYETQPIMTO5118YO0XPR5RF4EE",1445875680810,"Jimmy's trip","lll","Jimmy went on a school trip to New York City.",0,0,0,"test_false",0.63,1480,"english",NA,10,0,22905
"526","ACIHCWKHNFC7U:38JBBYETQPIMTO5118YO0XPR5RF4EE",1445875682091,"Jimmy's trip","lll","From what the brother said we may conclude that Jimmy did not visit both the Statue of Liberty and the Empire State Building.",0,0,0,"xor",0.35,1276,"english",NA,10,0,22905
"527","ACIHCWKHNFC7U:38JBBYETQPIMTO5118YO0XPR5RF4EE",1445875683634,"Danny's racket","hhh","Danny and Alex went to the sports store together.",1,1,1,"test_false",0.69,1539,"english",NA,10,0,22905
"528","ACIHCWKHNFC7U:38JBBYETQPIMTO5118YO0XPR5RF4EE",1445875684867,"Danny's racket","hhh","Alex's girlfriend knows whether Alex bought both a racket and a pair of shoes.",1,1,1,"comp",0.35,1231,"english",NA,10,0,22905
"529","ACIHCWKHNFC7U:38JBBYETQPIMTO5118YO0XPR5RF4EE",1445875686172,"Mrs Sanders' son","hhl","Mrs Sanders had pasta for lunch yesterday.",1,1,0,"test_uncertain",0.5,1303,"english",NA,10,0,22905
"530","ACIHCWKHNFC7U:38JBBYETQPIMTO5118YO0XPR5RF4EE",1445875687429,"Mrs Sanders' son","hhl","It is important for the teacher to know whether Ted had both pizza and pasta.",1,1,0,"rel",0.62,1255,"english",NA,10,0,22905
"531","ACIHCWKHNFC7U:38JBBYETQPIMTO5118YO0XPR5RF4EE",1445875688948,"Carl's party","hll","John did not spend much time outside.",1,0,0,"test_true",0.5,1516,"english",NA,10,0,22905
"532","ACIHCWKHNFC7U:38JBBYETQPIMTO5118YO0XPR5RF4EE",1445875690324,"Carl's party","hll","From what John said we may conclude that Carl did not dance passionately with both Sue and Mary.",1,0,0,"xor",0.4,1373,"english",NA,10,0,22905
"533","ACIHCWKHNFC7U:38JBBYETQPIMTO5118YO0XPR5RF4EE",1445875691448,"Joshua's delay","llh","Kevin and Cory expected Joshua to arrive earlier.",0,0,1,"test_true",0.5,1122,"english",NA,10,0,22905
"534","ACIHCWKHNFC7U:38JBBYETQPIMTO5118YO0XPR5RF4EE",1445875692933,"Joshua's delay","llh","If Joshua had to do eat lunch, it is likely that he also had to do his homework.",0,0,1,"prior",0.61,1484,"english",NA,10,0,22905
"535","ACIHCWKHNFC7U:38JBBYETQPIMTO5118YO0XPR5RF4EE",1445875694118,"Joshua's delay","llh","If Joshua had to do his homework, it is likely that he also had to eat lunch.",0,0,1,"prior",0.38,1183,"english",NA,10,0,22905
"536","ACIHCWKHNFC7U:38JBBYETQPIMTO5118YO0XPR5RF4EE",1445875695567,"Bill's order","lhh","Jake and Bill went to the restaurant before they went jogging.",0,1,1,"test_false",0.65,1446,"english",NA,10,0,22905
"537","ACIHCWKHNFC7U:38JBBYETQPIMTO5118YO0XPR5RF4EE",1445875696931,"Bill's order","lhh","Jake knows whether Bill ordered both a starter and a side dish.",0,1,1,"comp",0.49,1362,"english",NA,10,0,22905
"538","ACIHCWKHNFC7U:38JBBYETQPIMTO5118YO0XPR5RF4EE",1445875698249,"Tony's clubbing","lhl","Tony has to work at club Macabre tonight.",0,1,0,"test_false",0.31,1316,"english",NA,10,0,22905
"539","ACIHCWKHNFC7U:38JBBYETQPIMTO5118YO0XPR5RF4EE",1445875699420,"Tony's clubbing","lhl","If they play Jazz at the club tonight, it is likely that they also play Metal.",0,1,0,"prior",0.64,1170,"english",NA,10,0,22905
"540","ACIHCWKHNFC7U:38JBBYETQPIMTO5118YO0XPR5RF4EE",1445875700521,"Tony's clubbing","lhl","If they play Metal at the club tonight, it is likely that they also play Jazz.",0,1,0,"prior",0.65,1099,"english",NA,10,0,22905
"541","ACNID00UIEL1T:3X4MXAO0BHWNBUTQXKO7UW71493WR4",1445875461030,"Mrs Sanders' son","hhl","Mrs Sanders had pasta for lunch yesterday.",1,1,0,"test_uncertain",0.49,22770,"English",NA,5,2,116535
"542","ACNID00UIEL1T:3X4MXAO0BHWNBUTQXKO7UW71493WR4",1445875465332,"Mrs Sanders' son","hhl","Mrs Sanders knows whether Ted had both pizza and pasta.",1,1,0,"comp",0.27,4297,"English",NA,5,2,116535
"543","ACNID00UIEL1T:3X4MXAO0BHWNBUTQXKO7UW71493WR4",1445875473205,"Mrs Gibbs' worry","hhh","Cindy is secretly in love with Mrs Gibbs' husband.",1,1,1,"test_uncertain",0.51,7871,"English",NA,5,2,116535
"544","ACNID00UIEL1T:3X4MXAO0BHWNBUTQXKO7UW71493WR4",1445875478854,"Mrs Gibbs' worry","hhh","If Mr Gibbs had a beer, it is likely that he also had a steak.",1,1,1,"prior",0.3,5644,"English",NA,5,2,116535
"545","ACNID00UIEL1T:3X4MXAO0BHWNBUTQXKO7UW71493WR4",1445875486058,"Mrs Gibbs' worry","hhh","If Mr Gibbs had a steak, it is likely that he also had a beer.",1,1,1,"prior",0.48,7199,"English",NA,5,2,116535
"546","ACNID00UIEL1T:3X4MXAO0BHWNBUTQXKO7UW71493WR4",1445875495257,"Carl's party","hll","Carl's wife liked the music very much.",1,0,0,"test_uncertain",0.5,9194,"English",NA,5,2,116535
"547","ACNID00UIEL1T:3X4MXAO0BHWNBUTQXKO7UW71493WR4",1445875499998,"Carl's party","hll","It is important for Carl's wife to know whether Carl danced passionately with both Sue and Mary.",1,0,0,"rel",0.68,4736,"English",NA,5,2,116535
"548","ACNID00UIEL1T:3X4MXAO0BHWNBUTQXKO7UW71493WR4",1445875511326,"Brad's clothes","hlh","Brad is not happy about the fact that his friends make jokes about his shabby clothes.",1,0,1,"test_true",0.74,11323,"English",NA,5,2,116535
"549","ACNID00UIEL1T:3X4MXAO0BHWNBUTQXKO7UW71493WR4",1445875515294,"Brad's clothes","hlh","Gina knows whether Brad bought both a sweater and a pair of jeans.",1,0,1,"comp",0.26,3962,"English",NA,5,2,116535
"550","ACNID00UIEL1T:3X4MXAO0BHWNBUTQXKO7UW71493WR4",1445875525197,"Bill's order","lhh","Jake and Bill went to the restaurant before they went jogging.",0,1,1,"test_false",0,9901,"English",NA,5,2,116535
"551","ACNID00UIEL1T:3X4MXAO0BHWNBUTQXKO7UW71493WR4",1445875527870,"Bill's order","lhh","It is important for Bill's wife to know whether Bill ordered both a starter and a side dish.",0,1,1,"rel",0.5,2669,"English",NA,5,2,116535
"552","ACNID00UIEL1T:3X4MXAO0BHWNBUTQXKO7UW71493WR4",1445875538885,"Jimmy's trip","lll","Jimmy had told his friends about his plans to visit New York City before.",0,0,0,"test_uncertain",0.5,11013,"English",NA,5,2,116535
"553","ACNID00UIEL1T:3X4MXAO0BHWNBUTQXKO7UW71493WR4",1445875543200,"Jimmy's trip","lll","From what the brother said we may conclude that Jimmy did not visit both the Statue of Liberty and the Empire State Building.",0,0,0,"xor",0.75,4311,"English",NA,5,2,116535
"554","ACNID00UIEL1T:3X4MXAO0BHWNBUTQXKO7UW71493WR4",1445875555561,"Joshua's delay","llh","Kevin, Cory and Joshua are brothers.",0,0,1,"test_false",0,12356,"English",NA,5,2,116535
"555","ACNID00UIEL1T:3X4MXAO0BHWNBUTQXKO7UW71493WR4",1445875559046,"Joshua's delay","llh","If Joshua had to do eat lunch, it is likely that he also had to do his homework.",0,0,1,"prior",0.5,3480,"English",NA,5,2,116535
"556","ACNID00UIEL1T:3X4MXAO0BHWNBUTQXKO7UW71493WR4",1445875562050,"Joshua's delay","llh","If Joshua had to do his homework, it is likely that he also had to eat lunch.",0,0,1,"prior",0.5,3002,"English",NA,5,2,116535
"557","ACNID00UIEL1T:3X4MXAO0BHWNBUTQXKO7UW71493WR4",1445875571368,"Tony's clubbing","lhl","Techno is quite different from Jazz and from Metal.",0,1,0,"test_true",1,9315,"English",NA,5,2,116535
"558","ACNID00UIEL1T:3X4MXAO0BHWNBUTQXKO7UW71493WR4",1445875577565,"Tony's clubbing","lhl","From what Rob said we may conclude that they do not play both Jazz and Metal tonight.",0,1,0,"xor",0.88,6193,"English",NA,5,2,116535
"559","ADMTRXEG43HU0:3QFUFYSY9ZNEZ25XWJIUIFARHSU4FW",1445876082979,"Harold's pet","lll","Harold is single.",0,0,0,"test_false",0,12473,"ENGLISH","THANKS",10,4,238823
"560","ADMTRXEG43HU0:3QFUFYSY9ZNEZ25XWJIUIFARHSU4FW",1445876098924,"Harold's pet","lll","If Harold bought a cat, it is likely that he bought a dog as well.",0,0,0,"prior",0.3,15943,"ENGLISH","THANKS",10,4,238823
"561","ADMTRXEG43HU0:3QFUFYSY9ZNEZ25XWJIUIFARHSU4FW",1445876109391,"Harold's pet","lll","If Harold bought a dog, it is likely that he bought a cat as well.",0,0,0,"prior",0.25,10466,"ENGLISH","THANKS",10,4,238823
"562","ADMTRXEG43HU0:3QFUFYSY9ZNEZ25XWJIUIFARHSU4FW",1445876123997,"Pete's accident","hhl","Pete's teacher saw him fall off the slide.",1,1,0,"test_uncertain",0.08,14604,"ENGLISH","THANKS",10,4,238823
"563","ADMTRXEG43HU0:3QFUFYSY9ZNEZ25XWJIUIFARHSU4FW",1445876130678,"Pete's accident","hhl","It is important for Pete's mother to know whether Pete broke both his arm and his leg.",1,1,0,"rel",0.68,6674,"ENGLISH","THANKS",10,4,238823
"564","ADMTRXEG43HU0:3QFUFYSY9ZNEZ25XWJIUIFARHSU4FW",1445876168234,"Carl's party","hll","John did not spend much time outside.",1,0,0,"test_true",0.13,37554,"ENGLISH","THANKS",10,4,238823
"565","ADMTRXEG43HU0:3QFUFYSY9ZNEZ25XWJIUIFARHSU4FW",1445876179351,"Carl's party","hll","John knows whether Carl danced passionately with both Sue and Mary.",1,0,0,"comp",0.14,11115,"ENGLISH","THANKS",10,4,238823
"566","ADMTRXEG43HU0:3QFUFYSY9ZNEZ25XWJIUIFARHSU4FW",1445876196085,"Danny's racket","hhh","Alex needs to buy some equipment before he can play squash with Danny.",1,1,1,"test_true",0.97,16732,"ENGLISH","THANKS",10,4,238823
"567","ADMTRXEG43HU0:3QFUFYSY9ZNEZ25XWJIUIFARHSU4FW",1445876208612,"Danny's racket","hhh","It is important for Danny to know whether Alex bought both a racket and a pair of shoes.",1,1,1,"rel",0.55,12521,"ENGLISH","THANKS",10,4,238823
"568","ADMTRXEG43HU0:3QFUFYSY9ZNEZ25XWJIUIFARHSU4FW",1445876225249,"Joshua's delay","llh","Kevin, Cory and Joshua are brothers.",0,0,1,"test_false",0,16634,"ENGLISH","THANKS",10,4,238823
"569","ADMTRXEG43HU0:3QFUFYSY9ZNEZ25XWJIUIFARHSU4FW",1445876232024,"Joshua's delay","llh","From what Cory said we may conclude that Joshua did not have to both eat lunch and do his homework.",0,0,1,"xor",0.84,6770,"ENGLISH","THANKS",10,4,238823
"570","ADMTRXEG43HU0:3QFUFYSY9ZNEZ25XWJIUIFARHSU4FW",1445876242880,"Chloe's holiday","lhh","Chloe forgot about bringing some beach towels, too.",0,1,1,"test_uncertain",0.14,10855,"ENGLISH","THANKS",10,4,238823
"571","ADMTRXEG43HU0:3QFUFYSY9ZNEZ25XWJIUIFARHSU4FW",1445876252160,"Chloe's holiday","lhh","If Susan brought some extra suntan lotion, it is likely that Amelia brought some as well.",0,1,1,"prior",0.38,9278,"ENGLISH","THANKS",10,4,238823
"572","ADMTRXEG43HU0:3QFUFYSY9ZNEZ25XWJIUIFARHSU4FW",1445876260706,"Chloe's holiday","lhh","If Amelia brought some extra suntan lotion, it is likely that Susan brought some as well.",0,1,1,"prior",0.28,8544,"ENGLISH","THANKS",10,4,238823
