id	itemTime	trialNumber	name	type	question	relevance	competence	prior	condition	answer	RT	language	comments	engagement	difficulty
A13VIJ7G997ZCY:3WQ3B2KGE9O7UMWY4ZDW1RC3UBR1B3	1454961900203	14	stand-up comedy show	lll	All of the people who came yesterday also came to today's show.	0	0	0	prior	0.03	3543	English	NA	7	6
A13VIJ7G997ZCY:3WQ3B2KGE9O7UMWY4ZDW1RC3UBR1B3	1454961931483	15	NBA experts	hhl	Jason Barley and Greg Jones are on the payroll of the same sports equipment manufacturer.	1	1	0	test_uncertain	0.42	31280	English	NA	7	6
A13VIJ7G997ZCY:3WQ3B2KGE9O7UMWY4ZDW1RC3UBR1B3	1454961940979	16	NBA experts	hhl	It is important for Richard Trellis to know whether Greg Jones secured victory for his team during the last seconds of all of the decisive playoff matches.	1	1	0	rel	1	9495	English	NA	7	6
A142ZRU284W9O:3HVVDCPGTF04GE1IGABQF8TZ73ZYTN	1454962398867	1	Harvard admission exams	hlh	Ethan is trying to get into an Ivy League university.	1	0	1	test_true	1	5150	English	NA	5	4
A142ZRU284W9O:3HVVDCPGTF04GE1IGABQF8TZ73ZYTN	1454962402621	2	Harvard admission exams	hlh	From what Eleanor said we may conclude that Ethan did not pass all of the exams.	1	0	1	imp	0.63	3753	English	NA	5	4
A142ZRU284W9O:3HVVDCPGTF04GE1IGABQF8TZ73ZYTN	1454962412123	3	emails from a broken laptop	lll	Kate is working on a desktop computer.	0	0	0	test_false	0.05	9501	English	NA	5	4
A142ZRU284W9O:3HVVDCPGTF04GE1IGABQF8TZ73ZYTN	1454962416346	4	emails from a broken laptop	lll	It is important for Kate to know whether Joshua received all of her emails.	0	0	0	rel	0.5	4222	English	NA	5	4
A142ZRU284W9O:3HVVDCPGTF04GE1IGABQF8TZ73ZYTN	1454962422516	5	van Gogh exhibition	lhl	The van Gogh exhibition is an important event for the city.	0	1	0	test_true	0.81	6169	English	NA	5	4
A142ZRU284W9O:3HVVDCPGTF04GE1IGABQF8TZ73ZYTN	1454962428973	6	van Gogh exhibition	lhl	The curator knows whether all of van Gogh's paintings are among the most valuable paintings in the world.	0	1	0	comp	0.8	6456	English	NA	5	4
A142ZRU284W9O:3HVVDCPGTF04GE1IGABQF8TZ73ZYTN	1454962436645	7	gift unwrapping	lhh	There were twelve children at the party.	0	1	1	test_uncertain	0.16	7671	English	NA	5	4
A142ZRU284W9O:3HVVDCPGTF04GE1IGABQF8TZ73ZYTN	1454962453933	8	gift unwrapping	lhh	From what Leonard's mother said we may conclude that Leonard did not unwrap all of the presents right away.	0	1	1	imp	0.72	17288	English	NA	5	4
A142ZRU284W9O:3HVVDCPGTF04GE1IGABQF8TZ73ZYTN	1454962459898	9	rotten tomatoes	hll	Ted is fully dedicated to serving high quality food.	1	0	0	test_true	0.75	5964	English	NA	5	4
A142ZRU284W9O:3HVVDCPGTF04GE1IGABQF8TZ73ZYTN	1454962466515	10	rotten tomatoes	hll	All of the tomatoes are rotten.	1	0	0	prior	0.5	6615	English	NA	5	4
A142ZRU284W9O:3HVVDCPGTF04GE1IGABQF8TZ73ZYTN	1454962472312	11	Martha's cookies	llh	Martha is allergic to chocolate.	0	0	1	test_uncertain	0.24	5797	English	NA	5	4
A142ZRU284W9O:3HVVDCPGTF04GE1IGABQF8TZ73ZYTN	1454962477196	12	Martha's cookies	llh	It is important for Martha's husband to know whether Emily ate all of the cookies.	0	0	1	rel	0.2	4883	English	NA	5	4
A142ZRU284W9O:3HVVDCPGTF04GE1IGABQF8TZ73ZYTN	1454962486931	13	tail-donkey blindfold	hhl	Grace and Oliver live in the same apartment.	1	1	0	test_uncertain	0.35	9733	English	NA	5	4
A142ZRU284W9O:3HVVDCPGTF04GE1IGABQF8TZ73ZYTN	1454962493628	14	tail-donkey blindfold	hhl	Oliver knows whether Grace put all of the tails in the right place.	1	1	0	comp	0.98	6697	English	NA	5	4
A142ZRU284W9O:3HVVDCPGTF04GE1IGABQF8TZ73ZYTN	1454962499153	15	hotel check	hhh	Harry has just inspected the San Diego hotel.	1	1	1	test_true	1	5524	English	NA	5	4
A142ZRU284W9O:3HVVDCPGTF04GE1IGABQF8TZ73ZYTN	1454962503168	16	hotel check	hhh	From what Harry said we may conclude that not all of the rooms had working air conditioning.	1	1	1	imp	0.96	4013	English	NA	5	4
A149ROBL26JWPJ:3K4J6M3CXF1ZFRH9G4Y3D3W3EIUGAS	1454968543599	1	emails from a broken laptop	lll	Kate is working on a desktop computer.	0	0	0	test_false	0.33	19258	English	NA	7	6
A149ROBL26JWPJ:3K4J6M3CXF1ZFRH9G4Y3D3W3EIUGAS	1454968555544	2	emails from a broken laptop	lll	It is important for Kate to know whether Joshua received all of her emails.	0	0	0	rel	0.92	11945	English	NA	7	6
A149ROBL26JWPJ:3K4J6M3CXF1ZFRH9G4Y3D3W3EIUGAS	1454968621436	3	Swiss watch protoype testing	hlh	Torsten Steinmeier is not executing the tests on the prototype himself.	1	0	1	test_true	0.2	65891	English	NA	7	6
A149ROBL26JWPJ:3K4J6M3CXF1ZFRH9G4Y3D3W3EIUGAS	1454968687553	4	Swiss watch protoype testing	hlh	The apprentice knows whether the prototype passed all of the tests scheduled for today.	1	0	1	comp	0.12	66116	English	NA	7	6
A149ROBL26JWPJ:3K4J6M3CXF1ZFRH9G4Y3D3W3EIUGAS	1454968698345	5	Star Trek expert quiz	hhh	Amber won the game.	1	1	1	test_uncertain	0.73	10791	English	NA	7	6
A149ROBL26JWPJ:3K4J6M3CXF1ZFRH9G4Y3D3W3EIUGAS	1454968704747	6	Star Trek expert quiz	hhh	Amber got all of the questions right.	1	1	1	prior	0.57	6400	English	NA	7	6
A149ROBL26JWPJ:3K4J6M3CXF1ZFRH9G4Y3D3W3EIUGAS	1454968724982	7	gift unwrapping	lhh	Leonard's mother was abroad and could therefore not attend the birthday party.	0	1	1	test_false	0.03	20235	English	NA	7	6
A149ROBL26JWPJ:3K4J6M3CXF1ZFRH9G4Y3D3W3EIUGAS	1454968734613	8	gift unwrapping	lhh	Leonard's mother knows whether Leonard unwrapped all of the presents right away.	0	1	1	comp	0.74	9630	English	NA	7	6
A149ROBL26JWPJ:3K4J6M3CXF1ZFRH9G4Y3D3W3EIUGAS	1454968743405	9	tail-donkey blindfold	hhl	Grace and Oliver live in the same apartment.	1	1	0	test_uncertain	0.58	8791	English	NA	7	6
A149ROBL26JWPJ:3K4J6M3CXF1ZFRH9G4Y3D3W3EIUGAS	1454968752338	10	tail-donkey blindfold	hhl	It is important for Grace to know whether she put all of the tails in the right place.	1	1	0	rel	0.57	8931	English	NA	7	6
A149ROBL26JWPJ:3K4J6M3CXF1ZFRH9G4Y3D3W3EIUGAS	1454968763024	11	rotten tomatoes	hll	Gilbert is a former drug addict.	1	0	0	test_uncertain	0.24	10685	English	NA	7	6
A149ROBL26JWPJ:3K4J6M3CXF1ZFRH9G4Y3D3W3EIUGAS	1454968772507	12	rotten tomatoes	hll	From what Gilbert said we may conclude that not all of the tomatoes are rotten.	1	0	0	imp	0.58	9481	English	NA	7	6
A149ROBL26JWPJ:3K4J6M3CXF1ZFRH9G4Y3D3W3EIUGAS	1454968842325	13	van Gogh exhibition	lhl	The curator refused to talk to the mayor.	0	1	0	test_false	0.01	69817	English	NA	7	6
A149ROBL26JWPJ:3K4J6M3CXF1ZFRH9G4Y3D3W3EIUGAS	1454968847649	14	van Gogh exhibition	lhl	All of van Gogh's paintings are among the most valuable paintings in the world.	0	1	0	prior	0.37	5322	English	NA	7	6
A149ROBL26JWPJ:3K4J6M3CXF1ZFRH9G4Y3D3W3EIUGAS	1454968871984	15	Martha's cookies	llh	Martha had dinner with a friend.	0	0	1	test_false	0.24	24334	English	NA	7	6
A149ROBL26JWPJ:3K4J6M3CXF1ZFRH9G4Y3D3W3EIUGAS	1454968883656	16	Martha's cookies	llh	From what Martha said we may conclude that Emily did not eat all of the cookies.	0	0	1	imp	0.4	11672	English	NA	7	6
A14WLAP6TCEKO0:3VA45EW49OVRDGL784II7BC21AWO1G	1454943879649	1	Swiss watch protoype testing	hlh	Testing of the prototype is finished.	1	0	1	test_false	0.08	42632	English	no	9	0
A14WLAP6TCEKO0:3VA45EW49OVRDGL784II7BC21AWO1G	1454943896443	2	Swiss watch protoype testing	hlh	From what the apprentice said we may conclude that the prototype did not pass all of the tests scheduled for today.	1	0	1	imp	0.14	16793	English	no	9	0
A14WLAP6TCEKO0:3VA45EW49OVRDGL784II7BC21AWO1G	1454943922406	3	rotten tomatoes	hll	Gilbert is the cleaning lady.	1	0	0	test_false	0	25962	English	no	9	0
A14WLAP6TCEKO0:3VA45EW49OVRDGL784II7BC21AWO1G	1454943933743	4	rotten tomatoes	hll	All of the tomatoes are rotten.	1	0	0	prior	0.07	11336	English	no	9	0
A14WLAP6TCEKO0:3VA45EW49OVRDGL784II7BC21AWO1G	1454943971531	5	Star Trek expert quiz	hhh	George asked ten questions about 'Star Wars'.	1	1	1	test_false	0.91	37787	English	no	9	0
A14WLAP6TCEKO0:3VA45EW49OVRDGL784II7BC21AWO1G	1454943979252	6	Star Trek expert quiz	hhh	It is important for Amber to know whether she got all of the answers right.	1	1	1	rel	0.49	7720	English	no	9	0
A14WLAP6TCEKO0:3VA45EW49OVRDGL784II7BC21AWO1G	1454944001374	7	stand-up comedy show	lll	Lennard is popular in Seattle.	0	0	0	test_true	0.76	22122	English	no	9	0
A14WLAP6TCEKO0:3VA45EW49OVRDGL784II7BC21AWO1G	1454944006663	8	stand-up comedy show	lll	Lennard knows whether all of the people who came yesterday also came to today's show.	0	0	0	comp	0.02	5288	English	no	9	0
A14WLAP6TCEKO0:3VA45EW49OVRDGL784II7BC21AWO1G	1454944026690	9	Martha's cookies	llh	Emily really enjoys chocolate.	0	0	1	test_true	0.75	20026	English	no	9	0
A14WLAP6TCEKO0:3VA45EW49OVRDGL784II7BC21AWO1G	1454944030723	10	Martha's cookies	llh	Emily ate all of the cookies.	0	0	1	prior	0.47	4032	English	no	9	0
A14WLAP6TCEKO0:3VA45EW49OVRDGL784II7BC21AWO1G	1454944054186	11	NBA experts	hhl	Greg Jones' team is in the playoffs of this year's NBA season.	1	1	0	test_true	0.57	23462	English	no	9	0
A14WLAP6TCEKO0:3VA45EW49OVRDGL784II7BC21AWO1G	1454944066340	12	NBA experts	hhl	From what Jason Barley said we may conclude that Greg Jones did not secure victory for his team during the last seconds of all of the decisive playoff matches.	1	1	0	imp	0.65	12153	English	no	9	0
A14WLAP6TCEKO0:3VA45EW49OVRDGL784II7BC21AWO1G	1454944080221	13	M&M's in the hospital	lhh	Henry was involved in a skiing accident.	0	1	1	test_true	0.84	13878	English	no	9	0
A14WLAP6TCEKO0:3VA45EW49OVRDGL784II7BC21AWO1G	1454944084974	14	M&M's in the hospital	lhh	Henry knows whether he liked all of the M&Ms.	0	1	1	comp	0.98	4752	English	no	9	0
A14WLAP6TCEKO0:3VA45EW49OVRDGL784II7BC21AWO1G	1454944097590	15	van Gogh exhibition	lhl	The mayor is not interested in art exhibitions.	0	1	0	test_uncertain	0.18	12615	English	no	9	0
A14WLAP6TCEKO0:3VA45EW49OVRDGL784II7BC21AWO1G	1454944103255	16	van Gogh exhibition	lhl	It is important for the mayor to know whether all of van Gogh's paintings are among the most valuable paintings in the world.	0	1	0	rel	0.8	5664	English	no	9	0
A154X03NKVZZL1:3EF8EXOTT23DC5UASRQDZFVG2GN1JB	1454944180187	1	emails from a broken laptop	lll	Kate's laptop has a problem with the wifi connection.	0	0	0	test_uncertain	0.62	31324	english	no	4	4
A154X03NKVZZL1:3EF8EXOTT23DC5UASRQDZFVG2GN1JB	1454944189667	2	emails from a broken laptop	lll	Joshua knows whether he received all of Kate's emails.	0	0	0	comp	0.98	9477	english	no	4	4
A154X03NKVZZL1:3EF8EXOTT23DC5UASRQDZFVG2GN1JB	1454944203602	3	Martha's cookies	llh	Martha had dinner with a friend.	0	0	1	test_false	0.47	13931	english	no	4	4
A154X03NKVZZL1:3EF8EXOTT23DC5UASRQDZFVG2GN1JB	1454944208851	4	Martha's cookies	llh	It is important for Martha's husband to know whether Emily ate all of the cookies.	0	0	1	rel	0.34	5244	english	no	4	4
A154X03NKVZZL1:3EF8EXOTT23DC5UASRQDZFVG2GN1JB	1454944225961	5	Swiss watch protoype testing	hlh	The company uses spare parts imported from Malaysia.	1	0	1	test_uncertain	0.28	17107	english	no	4	4
A154X03NKVZZL1:3EF8EXOTT23DC5UASRQDZFVG2GN1JB	1454944231252	6	Swiss watch protoype testing	hlh	The prototype will pass all of the tests scheduled for today.	1	0	1	prior	0.51	5285	english	no	4	4
A154X03NKVZZL1:3EF8EXOTT23DC5UASRQDZFVG2GN1JB	1454944245606	7	underage drinking	lhl	The new laws on underage drinking are very strict.	0	1	0	test_true	0.85	14349	english	no	4	4
A154X03NKVZZL1:3EF8EXOTT23DC5UASRQDZFVG2GN1JB	1454944250789	8	underage drinking	lhl	From what Edward said we may conclude that not all of the patrons drinking alcohol were underage.	0	1	0	imp	1	5179	english	no	4	4
A154X03NKVZZL1:3EF8EXOTT23DC5UASRQDZFVG2GN1JB	1454944263075	9	gourmet desserts	lhh	Claire is the owner of the restaurant.	0	0	1	test_false	0.5	12284	english	no	4	4
A154X03NKVZZL1:3EF8EXOTT23DC5UASRQDZFVG2GN1JB	1454944266668	10	gourmet desserts	lhh	It is important for Jeremy to know whether all of their desserts are fantastic.	0	0	1	rel	0.72	3590	english	no	4	4
A154X03NKVZZL1:3EF8EXOTT23DC5UASRQDZFVG2GN1JB	1454944276863	11	schizophrenia talk	hll	Jacob works as a psychologist.	1	0	0	test_true	0.65	10191	english	no	4	4
A154X03NKVZZL1:3EF8EXOTT23DC5UASRQDZFVG2GN1JB	1454944281270	12	schizophrenia talk	hll	From what Jacob said we may conclude that not all of the people enjoyed Lucy's talk.	1	0	0	imp	0.04	4403	english	no	4	4
A154X03NKVZZL1:3EF8EXOTT23DC5UASRQDZFVG2GN1JB	1454944290267	13	hotel check	hhh	Harry will inspect the Los Angeles hotel next.	1	1	1	test_uncertain	0.64	8993	english	no	4	4
A154X03NKVZZL1:3EF8EXOTT23DC5UASRQDZFVG2GN1JB	1454944293795	14	hotel check	hhh	Harry knows whether all of the rooms had working air conditioning.	1	1	1	comp	0.38	3526	english	no	4	4
A154X03NKVZZL1:3EF8EXOTT23DC5UASRQDZFVG2GN1JB	1454944357596	15	NBA experts	hhl	Jason Barley and Greg Jones are on the payroll of the same sports equipment manufacturer.	1	1	0	test_uncertain	0.63	63797	english	no	4	4
A154X03NKVZZL1:3EF8EXOTT23DC5UASRQDZFVG2GN1JB	1454944360616	16	NBA experts	hhl	Greg Jones secured victory for his team during the last seconds of all of the decisive playoff matches.	1	1	0	prior	0.34	3015	english	no	4	4
A15Y1NIIP9O5F3:3PW9OPU9PRSD69W2L6KL0Y9Z06E214	1454998819748	1	tail-donkey blindfold	hhl	Grace is unable to see where she has to pin the tails.	1	1	0	test_true	1	58683	english	NA	10	3
A15Y1NIIP9O5F3:3PW9OPU9PRSD69W2L6KL0Y9Z06E214	1454998847786	2	tail-donkey blindfold	hhl	It is important for Grace to know whether she put all of the tails in the right place.	1	1	0	rel	0.76	28036	english	NA	10	3
A15Y1NIIP9O5F3:3PW9OPU9PRSD69W2L6KL0Y9Z06E214	1454998871570	3	gourmet desserts	lhh	Claire is the owner of the restaurant.	0	0	1	test_false	0	23783	english	NA	10	3
A15Y1NIIP9O5F3:3PW9OPU9PRSD69W2L6KL0Y9Z06E214	1454998891941	4	gourmet desserts	lhh	From what Claire said we may conclude that not all of the restaurant's desserts are fantastic.	0	0	1	imp	0.74	20370	english	NA	10	3
A15Y1NIIP9O5F3:3PW9OPU9PRSD69W2L6KL0Y9Z06E214	1454998950866	5	van Gogh exhibition	lhl	The van Gogh exhibition is an important event for the city.	0	1	0	test_true	0.72	58922	english	NA	10	3
A15Y1NIIP9O5F3:3PW9OPU9PRSD69W2L6KL0Y9Z06E214	1454998974938	6	van Gogh exhibition	lhl	All of van Gogh's paintings are among the most valuable paintings in the world.	0	1	0	prior	0.16	24072	english	NA	10	3
A15Y1NIIP9O5F3:3PW9OPU9PRSD69W2L6KL0Y9Z06E214	1454998997202	7	rotten tomatoes	hll	Ted is fully dedicated to serving high quality food.	1	0	0	test_true	0.7	22263	english	NA	10	3
A15Y1NIIP9O5F3:3PW9OPU9PRSD69W2L6KL0Y9Z06E214	1454999004130	8	rotten tomatoes	hll	From what Gilbert said we may conclude that not all of the tomatoes are rotten.	1	0	0	imp	1	6926	english	NA	10	3
A15Y1NIIP9O5F3:3PW9OPU9PRSD69W2L6KL0Y9Z06E214	1454999044015	9	Harvard admission exams	hlh	Ethan is trying to get into an Ivy League university.	1	0	1	test_true	0	39883	english	NA	10	3
A15Y1NIIP9O5F3:3PW9OPU9PRSD69W2L6KL0Y9Z06E214	1454999053778	10	Harvard admission exams	hlh	Ethan passed all of the exams.	1	0	1	prior	0.7	9762	english	NA	10	3
A15Y1NIIP9O5F3:3PW9OPU9PRSD69W2L6KL0Y9Z06E214	1454999086651	11	Star Trek expert quiz	hhh	Amber won the game.	1	1	1	test_uncertain	0	32872	english	NA	10	3
A15Y1NIIP9O5F3:3PW9OPU9PRSD69W2L6KL0Y9Z06E214	1454999091630	12	Star Trek expert quiz	hhh	From what George said we may conclude that Amber did not get all of the answers right.	1	1	1	imp	1	4978	english	NA	10	3
A15Y1NIIP9O5F3:3PW9OPU9PRSD69W2L6KL0Y9Z06E214	1454999133017	13	Martha's cookies	llh	Emily really enjoys chocolate.	0	0	1	test_true	1	41385	english	NA	10	3
A15Y1NIIP9O5F3:3PW9OPU9PRSD69W2L6KL0Y9Z06E214	1454999148705	14	Martha's cookies	llh	Martha knows whether Emily ate all of the cookies.	0	0	1	comp	1	15686	english	NA	10	3
A15Y1NIIP9O5F3:3PW9OPU9PRSD69W2L6KL0Y9Z06E214	1454999204354	15	stand-up comedy show	lll	Lennard is popular in Seattle.	0	0	0	test_true	1	55648	english	NA	10	3
A15Y1NIIP9O5F3:3PW9OPU9PRSD69W2L6KL0Y9Z06E214	1454999213762	16	stand-up comedy show	lll	It is important for Lennard's wife to know whether all of the people who came yesterday also came to today's show.	0	0	0	rel	0	9407	english	NA	10	3
A167SYXGXFU7C8:3DUZQ9U6SNWMXKTYMZJGY4TJN4IVSN	1454999280578	1	emails from a broken laptop	lll	Kate is working on a desktop computer.	0	0	0	test_false	0.4	39702	english	nothing i can think of	10	3
A167SYXGXFU7C8:3DUZQ9U6SNWMXKTYMZJGY4TJN4IVSN	1454999313154	2	emails from a broken laptop	lll	It is important for Kate to know whether Joshua received all of her emails.	0	0	0	rel	0.12	32575	english	nothing i can think of	10	3
A167SYXGXFU7C8:3DUZQ9U6SNWMXKTYMZJGY4TJN4IVSN	1454999347929	3	tail-donkey blindfold	hhl	Grace is unable to see where she has to pin the tails.	1	1	0	test_true	0.89	34773	english	nothing i can think of	10	3
A167SYXGXFU7C8:3DUZQ9U6SNWMXKTYMZJGY4TJN4IVSN	1454999366305	4	tail-donkey blindfold	hhl	From what Oliver said we may conclude that Grace did not put all of the tails in the right place.	1	1	0	imp	0.84	18374	english	nothing i can think of	10	3
A167SYXGXFU7C8:3DUZQ9U6SNWMXKTYMZJGY4TJN4IVSN	1454999384889	5	M&M's in the hospital	lhh	Aunt Bethany gave Henry only candy.	0	1	1	test_false	0	18570	english	nothing i can think of	10	3
A167SYXGXFU7C8:3DUZQ9U6SNWMXKTYMZJGY4TJN4IVSN	1454999398243	6	M&M's in the hospital	lhh	Henry liked all of the M&Ms.	0	1	1	prior	0.56	13352	english	nothing i can think of	10	3
A167SYXGXFU7C8:3DUZQ9U6SNWMXKTYMZJGY4TJN4IVSN	1454999445771	7	Martha's cookies	llh	Emily really enjoys chocolate.	0	0	1	test_true	0.97	47525	english	nothing i can think of	10	3
A167SYXGXFU7C8:3DUZQ9U6SNWMXKTYMZJGY4TJN4IVSN	1454999466338	8	Martha's cookies	llh	It is important for Martha's husband to know whether Emily ate all of the cookies.	0	0	1	rel	0	20564	english	nothing i can think of	10	3
A167SYXGXFU7C8:3DUZQ9U6SNWMXKTYMZJGY4TJN4IVSN	1454999509937	9	underage drinking	lhl	There were underage patrons drinking whiskey.	0	1	0	test_uncertain	0	43597	english	nothing i can think of	10	3
A167SYXGXFU7C8:3DUZQ9U6SNWMXKTYMZJGY4TJN4IVSN	1454999523841	10	underage drinking	lhl	Edward knows whether all of the patrons drinking alcohol were underage.	0	1	0	comp	0.97	13902	english	nothing i can think of	10	3
A167SYXGXFU7C8:3DUZQ9U6SNWMXKTYMZJGY4TJN4IVSN	1454999550289	11	schizophrenia talk	hll	Jacob works as a psychologist.	1	0	0	test_true	0.88	26447	english	nothing i can think of	10	3
A167SYXGXFU7C8:3DUZQ9U6SNWMXKTYMZJGY4TJN4IVSN	1454999568402	12	schizophrenia talk	hll	All of the people enjoyed Lucy's talk.	1	0	0	prior	0.58	18111	english	nothing i can think of	10	3
A167SYXGXFU7C8:3DUZQ9U6SNWMXKTYMZJGY4TJN4IVSN	1454999659731	13	Swiss watch protoype testing	hlh	Torsten Steinmeier is not executing the tests on the prototype himself.	1	0	1	test_true	0.5	91327	english	nothing i can think of	10	3
A167SYXGXFU7C8:3DUZQ9U6SNWMXKTYMZJGY4TJN4IVSN	1454999683458	14	Swiss watch protoype testing	hlh	The apprentice knows whether the prototype passed all of the tests scheduled for today.	1	0	1	comp	0.09	23724	english	nothing i can think of	10	3
A167SYXGXFU7C8:3DUZQ9U6SNWMXKTYMZJGY4TJN4IVSN	1454999718265	15	Star Trek expert quiz	hhh	Amber won the game.	1	1	1	test_uncertain	0.75	34805	english	nothing i can think of	10	3
A167SYXGXFU7C8:3DUZQ9U6SNWMXKTYMZJGY4TJN4IVSN	1454999730513	16	Star Trek expert quiz	hhh	From what George said we may conclude that Amber did not get all of the answers right.	1	1	1	imp	0.91	12246	english	nothing i can think of	10	3
A16UAN46CNIRHY:345LHZDEDY0I0OJJRU8AUAJOHHB3UF	1454998242444	1	tail-donkey blindfold	hhl	Grace and Oliver are playing charades.	1	1	0	test_false	0	22139	English	No	7	1
A16UAN46CNIRHY:345LHZDEDY0I0OJJRU8AUAJOHHB3UF	1454998251232	2	tail-donkey blindfold	hhl	Oliver knows whether Grace put all of the tails in the right place.	1	1	0	comp	1	8786	English	No	7	1
A16UAN46CNIRHY:345LHZDEDY0I0OJJRU8AUAJOHHB3UF	1454998279633	3	underage drinking	lhl	There were underage patrons drinking whiskey.	0	1	0	test_uncertain	0.63	28399	English	No	7	1
A16UAN46CNIRHY:345LHZDEDY0I0OJJRU8AUAJOHHB3UF	1454998287940	4	underage drinking	lhl	From what Edward said we may conclude that not all of the patrons drinking alcohol were underage.	0	1	0	imp	1	8306	English	No	7	1
A16UAN46CNIRHY:345LHZDEDY0I0OJJRU8AUAJOHHB3UF	1454998308390	5	hotel check	hhh	Harry has just inspected the San Diego hotel.	1	1	1	test_true	0.91	20449	English	No	7	1
A16UAN46CNIRHY:345LHZDEDY0I0OJJRU8AUAJOHHB3UF	1454998314439	6	hotel check	hhh	All of the rooms had working air conditioning.	1	1	1	prior	0.59	6046	English	No	7	1
A16UAN46CNIRHY:345LHZDEDY0I0OJJRU8AUAJOHHB3UF	1454998346424	7	Martha's cookies	llh	Emily really enjoys chocolate.	0	0	1	test_true	1	31982	English	No	7	1
A16UAN46CNIRHY:345LHZDEDY0I0OJJRU8AUAJOHHB3UF	1454998353431	8	Martha's cookies	llh	Martha knows whether Emily ate all of the cookies.	0	0	1	comp	0.38	7006	English	No	7	1
A16UAN46CNIRHY:345LHZDEDY0I0OJJRU8AUAJOHHB3UF	1454998419997	9	Swiss watch protoype testing	hlh	Torsten Steinmeier is not executing the tests on the prototype himself.	1	0	1	test_true	0.73	66564	English	No	7	1
A16UAN46CNIRHY:345LHZDEDY0I0OJJRU8AUAJOHHB3UF	1454998432270	10	Swiss watch protoype testing	hlh	It is important for Mr Papenhauser to know whether the prototype passed all of the tests scheduled for today.	1	0	1	rel	0.88	12270	English	No	7	1
A16UAN46CNIRHY:345LHZDEDY0I0OJJRU8AUAJOHHB3UF	1454998443754	11	rotten tomatoes	hll	Gilbert is the cleaning lady.	1	0	0	test_false	0	11482	English	No	7	1
