id,itemTime,trialNumber,name,type,utterance,relevance,competence,prior,condition,trialType,answer,RT,language,comments,engagement,difficulty
A16UAN46CNIRHY:32SVAV9L3GHYLF5LLPRJU97U8FT3AD,1450104138180,11,Jimmy's trip,lll,Jimmy had told his friends about his plans to visit New York City before.,0,0,0,test,test_uncertain,0.14,40829,English,No,10,0
A16UAN46CNIRHY:32SVAV9L3GHYLF5LLPRJU97U8FT3AD,1450104152583,12,Jimmy's trip,lll,From what the brother said we may conclude that Jimmy did not visit the Statue of Liberty as well.,0,0,0,critical,exh2,0.05,14401,English,No,10,0
A18LPAFMK1B06K:3VSOLARPKCHKGWVGTJDJYEWA2XB39Y,1450103259934,1,Mrs Sanders' son,hhl,Mrs Sanders had pasta for lunch yesterday.,1,1,0,test,test_uncertain,0.5,29635,english,NA,5,5
A18LPAFMK1B06K:3VSOLARPKCHKGWVGTJDJYEWA2XB39Y,1450103274301,2,Mrs Sanders' son,hhl,From what Mrs Sanders said we may conclude that Ted did not have pasta as well.,1,1,0,critical,exh1,1,14365,english,NA,5,5
A18LPAFMK1B06K:3VSOLARPKCHKGWVGTJDJYEWA2XB39Y,1450103287151,3,Chloe's holiday,lhh,"Chloe forgot about bringing some beach towels, too.",0,1,1,test,test_uncertain,0.5,12849,english,NA,5,5
A18LPAFMK1B06K:3VSOLARPKCHKGWVGTJDJYEWA2XB39Y,1450103291354,4,Chloe's holiday,lhh,From what Chloe said we may conclude that Amelia did not bring some extra suntan lotion as well.,0,1,1,critical,exh1,0,4202,english,NA,5,5
A18LPAFMK1B06K:3VSOLARPKCHKGWVGTJDJYEWA2XB39Y,1450103305044,5,Lily's husband,lhl,Eric and Lily went to a bar together last night.,0,1,0,test,test_false,0,13689,english,NA,5,5
A18LPAFMK1B06K:3VSOLARPKCHKGWVGTJDJYEWA2XB39Y,1450103313132,6,Lily's husband,lhl,From what Bill said we may conclude that Eric did not drink vodka as well.,0,1,0,critical,exh1,0.26,8086,english,NA,5,5
A18LPAFMK1B06K:3VSOLARPKCHKGWVGTJDJYEWA2XB39Y,1450103327850,7,Mrs Gibbs' worry,hhh,Mrs Gibbs is worried about Cindy's health.,1,1,1,test,test_false,0.34,14717,english,NA,5,5
A18LPAFMK1B06K:3VSOLARPKCHKGWVGTJDJYEWA2XB39Y,1450103333901,8,Mrs Gibbs' worry,hhh,From what Cindy said we may conclude that Mr Gibbs did not have a steak as well.,1,1,1,critical,exh2,0.25,6050,english,NA,5,5
A18LPAFMK1B06K:3VSOLARPKCHKGWVGTJDJYEWA2XB39Y,1450103350028,9,Tony's clubbing,lhl,Techno is quite different from Jazz and from Metal.,0,1,0,test,test_true,0.99,16126,english,NA,5,5
A18LPAFMK1B06K:3VSOLARPKCHKGWVGTJDJYEWA2XB39Y,1450103358074,10,Tony's clubbing,lhl,From what Rob said we may conclude that they do not play Jazz as well.,0,1,0,critical,exh2,0.69,8045,english,NA,5,5
A18LPAFMK1B06K:3VSOLARPKCHKGWVGTJDJYEWA2XB39Y,1450103366821,11,Pete's accident,hhl,Pete's mother was not there when he fell of the slide.,1,1,0,test,test_true,1,8746,english,NA,5,5
A18LPAFMK1B06K:3VSOLARPKCHKGWVGTJDJYEWA2XB39Y,1450103371991,12,Pete's accident,hhl,From what Pete's teacher said we may conclude that Pete did not break his arm as well.,1,1,0,critical,exh2,0.65,5168,english,NA,5,5
A1APYLD4DUK33J:32EYX73OY1HAJQ4L2K96C8M4LWKUR3,1450032395964,1,Harold's pet,lll,Harold's girlfriend gave in because Harold kept nagging her about wanting a pet.,0,0,0,test,test_uncertain,0.71,59424,English,NA,6,7
A1APYLD4DUK33J:32EYX73OY1HAJQ4L2K96C8M4LWKUR3,1450032402241,2,Harold's pet,lll,From what Richard said we may conclude that Harold did not buy a cat as well.,0,0,0,critical,exh2,0.79,6272,English,NA,6,7
A1APYLD4DUK33J:32EYX73OY1HAJQ4L2K96C8M4LWKUR3,1450032429005,3,Mrs Gibbs' worry,hhh,Mrs Gibbs did not accompany her husband when Cindy served him.,1,1,1,test,test_true,0.86,26761,English,NA,6,7
A1APYLD4DUK33J:32EYX73OY1HAJQ4L2K96C8M4LWKUR3,1450032433681,4,Mrs Gibbs' worry,hhh,From what Cindy said we may conclude that Mr Gibbs did not have a beer as well.,1,1,1,critical,exh1,0.14,4672,English,NA,6,7
A1APYLD4DUK33J:32EYX73OY1HAJQ4L2K96C8M4LWKUR3,1450032453043,5,Mrs Sanders' son,hhl,The teacher is trying to find out who queued up twice.,1,1,0,test,test_true,0.8,19359,English,NA,6,7
A1APYLD4DUK33J:32EYX73OY1HAJQ4L2K96C8M4LWKUR3,1450032458275,6,Mrs Sanders' son,hhl,From what Mrs Sanders said we may conclude that Ted did not have pasta as well.,1,1,0,critical,exh1,0.88,5229,English,NA,6,7
A1APYLD4DUK33J:32EYX73OY1HAJQ4L2K96C8M4LWKUR3,1450032474417,7,Gerald's graduation,llh,Gerald took almost ten years to graduate.,0,0,1,test,test_uncertain,0.21,16139,English,NA,6,7
A1APYLD4DUK33J:32EYX73OY1HAJQ4L2K96C8M4LWKUR3,1450032485728,8,Gerald's graduation,llh,From what Nico said we may conclude that Gerald's mother did not attend the ceremony as well.,0,0,1,critical,exh2,0.3,11308,English,NA,6,7
A1APYLD4DUK33J:32EYX73OY1HAJQ4L2K96C8M4LWKUR3,1450032588859,9,Lily's husband,lhl,Eric and Lily went to a bar together last night.,0,1,0,test,test_false,0.02,103127,English,NA,6,7
A1APYLD4DUK33J:32EYX73OY1HAJQ4L2K96C8M4LWKUR3,1450032596851,10,Lily's husband,lhl,From what Bill said we may conclude that Eric did not drink vodka as well.,0,1,0,critical,exh1,0.11,7987,English,NA,6,7
A1APYLD4DUK33J:32EYX73OY1HAJQ4L2K96C8M4LWKUR3,1450032609076,11,Brad's clothes,hlh,Gina and Mandy accompanied Brad on his shopping trip.,1,0,1,test,test_false,0.13,12220,English,NA,6,7
A1APYLD4DUK33J:32EYX73OY1HAJQ4L2K96C8M4LWKUR3,1450032612310,12,Brad's clothes,hlh,From what Gina said we may conclude that Brad did not buy a sweater as well.,1,0,1,critical,exh2,0.09,3230,English,NA,6,7
A1CE2XPYCDRHVZ:3RANCT1ZVGPN3JNW6NNGCTH03AIBU8,1450035129373,1,Danny's racket,hhh,Danny and Alex have known each other since high school.,1,1,1,test,test_uncertain,0.35,11006,English,NA,9,4
A1CE2XPYCDRHVZ:3RANCT1ZVGPN3JNW6NNGCTH03AIBU8,1450035136002,2,Danny's racket,hhh,From what Alex's girlfriend said we may conclude that Alex did not buy a racket as well.,1,1,1,critical,exh2,0.97,6629,English,NA,9,4
A1CE2XPYCDRHVZ:3RANCT1ZVGPN3JNW6NNGCTH03AIBU8,1450035143660,3,Lily's husband,lhl,Eric has a problem with his liver for which he has to stop drinking alcohol.,0,1,0,test,test_uncertain,0.74,7658,English,NA,9,4
A1CE2XPYCDRHVZ:3RANCT1ZVGPN3JNW6NNGCTH03AIBU8,1450035148291,4,Lily's husband,lhl,From what Bill said we may conclude that Eric did not drink whisky as well.,0,1,0,critical,exh2,0.8,4631,English,NA,9,4
A1CE2XPYCDRHVZ:3RANCT1ZVGPN3JNW6NNGCTH03AIBU8,1450035154581,5,Chloe's holiday,lhh,Chloe recently got back from holidays.,0,1,1,test,test_true,1,6290,English,NA,9,4
A1CE2XPYCDRHVZ:3RANCT1ZVGPN3JNW6NNGCTH03AIBU8,1450035159945,6,Chloe's holiday,lhh,From what Chloe said we may conclude that Amelia did not bring some extra suntan lotion as well.,0,1,1,critical,exh1,0.73,5363,English,NA,9,4
A1CE2XPYCDRHVZ:3RANCT1ZVGPN3JNW6NNGCTH03AIBU8,1450035177549,7,Brad's clothes,hlh,Gina and Mandy accompanied Brad on his shopping trip.,1,0,1,test,test_false,0.19,17604,English,NA,9,4
A1CE2XPYCDRHVZ:3RANCT1ZVGPN3JNW6NNGCTH03AIBU8,1450035182726,8,Brad's clothes,hlh,From what Gina said we may conclude that Brad did not buy pair of jeans as well.,1,0,1,critical,exh1,0.55,5177,English,NA,9,4
A1CE2XPYCDRHVZ:3RANCT1ZVGPN3JNW6NNGCTH03AIBU8,1450035191655,9,Joshua's delay,llh,"Kevin, Cory and Joshua are brothers.",0,0,1,test,test_false,0,8925,English,NA,9,4
A1CE2XPYCDRHVZ:3RANCT1ZVGPN3JNW6NNGCTH03AIBU8,1450035196336,10,Joshua's delay,llh,From what Cory said we may conclude that Joshua did not have to eat lunch as well.,0,0,1,critical,exh2,0.19,4681,English,NA,9,4
A1CE2XPYCDRHVZ:3RANCT1ZVGPN3JNW6NNGCTH03AIBU8,1450035209028,11,Jimmy's trip,lll,Jimmy had to rush to be back home and did not have much time to spend in the city.,0,0,0,test,test_true,1,12688,English,NA,9,4
A1CE2XPYCDRHVZ:3RANCT1ZVGPN3JNW6NNGCTH03AIBU8,1450035214334,12,Jimmy's trip,lll,From what the brother said we may conclude that Jimmy did not visit the Empire State Building as well.,0,0,0,critical,exh1,0.98,5301,English,NA,9,4
A1FH850HU7SUB4:3PMBY0YE28B8TWRZMCOKRH048A89CM,1450032272734,1,Jimmy's trip,lll,Jimmy had to rush to be back home and did not have much time to spend in the city.,0,0,0,test,test_true,0,39452,english,NA,10,0
A1FH850HU7SUB4:3PMBY0YE28B8TWRZMCOKRH048A89CM,1450032309833,2,Jimmy's trip,lll,From what the brother said we may conclude that Jimmy did not visit the Empire State Building as well.,0,0,0,critical,exh1,1,37097,english,NA,10,0
A1FH850HU7SUB4:3PMBY0YE28B8TWRZMCOKRH048A89CM,1450032353887,3,Harold's pet,lll,Harold is single.,0,0,0,test,test_false,0,44050,english,NA,10,0
A1FH850HU7SUB4:3PMBY0YE28B8TWRZMCOKRH048A89CM,1450032364645,4,Harold's pet,lll,From what Richard said we may conclude that Harold did not buy a cat as well.,0,0,0,critical,exh2,1,10754,english,NA,10,0
A1FH850HU7SUB4:3PMBY0YE28B8TWRZMCOKRH048A89CM,1450032406600,5,Pete's accident,hhl,Pete's teacher saw him fall off the slide.,1,1,0,test,test_uncertain,0.5,41953,english,NA,10,0
A1FH850HU7SUB4:3PMBY0YE28B8TWRZMCOKRH048A89CM,1450032425429,6,Pete's accident,hhl,From what Pete's teacher said we may conclude that Pete did not break his leg as well.,1,1,0,critical,exh1,0.76,18825,english,NA,10,0
A1FH850HU7SUB4:3PMBY0YE28B8TWRZMCOKRH048A89CM,1450032463435,7,Chloe's holiday,lhh,"Chloe forgot about bringing some beach towels, too.",0,1,1,test,test_uncertain,0.21,38005,english,NA,10,0
A1FH850HU7SUB4:3PMBY0YE28B8TWRZMCOKRH048A89CM,1450032485426,8,Chloe's holiday,lhh,From what Chloe said we may conclude that Amelia did not bring some extra suntan lotion as well.,0,1,1,critical,exh1,0.67,21990,english,NA,10,0
A1FH850HU7SUB4:3PMBY0YE28B8TWRZMCOKRH048A89CM,1450032542570,9,Mrs Sanders' son,hhl,Ted is Mrs Sanders' husband.,1,1,0,test,test_false,0,57140,english,NA,10,0
A1FH850HU7SUB4:3PMBY0YE28B8TWRZMCOKRH048A89CM,1450032558913,10,Mrs Sanders' son,hhl,From what Mrs Sanders said we may conclude that Ted did not have pizza as well.,1,1,0,critical,exh2,0.61,16340,english,NA,10,0
A1FH850HU7SUB4:3PMBY0YE28B8TWRZMCOKRH048A89CM,1450032587239,11,Danny's racket,hhh,Alex needs to buy some equipment before he can play squash with Danny.,1,1,1,test,test_true,0.69,28325,english,NA,10,0
A1FH850HU7SUB4:3PMBY0YE28B8TWRZMCOKRH048A89CM,1450032594206,12,Danny's racket,hhh,From what Alex's girlfriend said we may conclude that Alex did not buy a racket as well.,1,1,1,critical,exh2,0.26,6966,english,NA,10,0
A1FYFBIFYWTMJS:37TRT2X24RZEP3C2UOJ25R8PMUJJBJ,1450032216730,1,Gerald's graduation,llh,Nico finally graduated after studying for a long time.,0,0,1,test,test_false,1,14770,English,none,8,0
A1FYFBIFYWTMJS:37TRT2X24RZEP3C2UOJ25R8PMUJJBJ,1450032232106,2,Gerald's graduation,llh,From what Nico said we may conclude that Gerald's father did not attend the ceremony as well.,0,0,1,critical,exh1,0.71,15375,English,none,8,0
A1FYFBIFYWTMJS:37TRT2X24RZEP3C2UOJ25R8PMUJJBJ,1450032264154,3,Tony's clubbing,lhl,Techno is quite different from Jazz and from Metal.,0,1,0,test,test_true,1,32046,English,none,8,0
A1FYFBIFYWTMJS:37TRT2X24RZEP3C2UOJ25R8PMUJJBJ,1450032273890,4,Tony's clubbing,lhl,From what Rob said we may conclude that they do not play Jazz as well.,0,1,0,critical,exh2,1,9735,English,none,8,0
A1FYFBIFYWTMJS:37TRT2X24RZEP3C2UOJ25R8PMUJJBJ,1450032301795,5,Mrs Sanders' son,hhl,The teacher is trying to find out who queued up twice.,1,1,0,test,test_true,0,27903,English,none,8,0
A1FYFBIFYWTMJS:37TRT2X24RZEP3C2UOJ25R8PMUJJBJ,1450032305818,6,Mrs Sanders' son,hhl,From what Mrs Sanders said we may conclude that Ted did not have pizza as well.,1,1,0,critical,exh2,1,4022,English,none,8,0
A1FYFBIFYWTMJS:37TRT2X24RZEP3C2UOJ25R8PMUJJBJ,1450032318081,7,Harold's pet,lll,Harold's girlfriend gave in because Harold kept nagging her about wanting a pet.,0,0,0,test,test_uncertain,1,12262,English,none,8,0
A1FYFBIFYWTMJS:37TRT2X24RZEP3C2UOJ25R8PMUJJBJ,1450032321367,8,Harold's pet,lll,From what Richard said we may conclude that Harold did not buy a dog as well.,0,0,0,critical,exh1,1,3285,English,none,8,0
A1FYFBIFYWTMJS:37TRT2X24RZEP3C2UOJ25R8PMUJJBJ,1450032333138,9,Pete's accident,hhl,Pete was injured while playing in the garden.,1,1,0,test,test_false,0,11770,English,none,8,0
A1FYFBIFYWTMJS:37TRT2X24RZEP3C2UOJ25R8PMUJJBJ,1450032337002,10,Pete's accident,hhl,From what Pete's teacher said we may conclude that Pete did not break his leg as well.,1,1,0,critical,exh1,1,3863,English,none,8,0
A1FYFBIFYWTMJS:37TRT2X24RZEP3C2UOJ25R8PMUJJBJ,1450032380676,11,Carl's party,hll,Carl's wife liked the music very much.,1,0,0,test,test_uncertain,0.21,43673,English,none,8,0
A1FYFBIFYWTMJS:37TRT2X24RZEP3C2UOJ25R8PMUJJBJ,1450032386201,12,Carl's party,hll,From what John said we may conclude that Carl did not dance passionately with Sue as well.,1,0,0,critical,exh2,0.75,5524,English,none,8,0
A1G187YBG0DVMQ:35GCEFQ6I6WZMNDTXH7IB2Y3H0K3ZY,1450032142012,1,Gigi's exams,hlh,Gigi hired a private tutor to help her with her Biology and Chemistry exams.,1,0,1,test,test_false,0.97,15019,English,NA,6,2
A1G187YBG0DVMQ:35GCEFQ6I6WZMNDTXH7IB2Y3H0K3ZY,1450032147499,2,Gigi's exams,hlh,From what Carrie said we may conclude that Gigi did not pass her Chemistry exam as well.,1,0,1,critical,exh1,0.1,5485,English,NA,6,2
A1G187YBG0DVMQ:35GCEFQ6I6WZMNDTXH7IB2Y3H0K3ZY,1450032159482,3,Jimmy's trip,lll,Jimmy had told his friends about his plans to visit New York City before.,0,0,0,test,test_uncertain,0.24,11982,English,NA,6,2
A1G187YBG0DVMQ:35GCEFQ6I6WZMNDTXH7IB2Y3H0K3ZY,1450032181742,4,Jimmy's trip,lll,From what the brother said we may conclude that Jimmy did not visit the Statue of Liberty as well.,0,0,0,critical,exh2,0.84,22258,English,NA,6,2
A1G187YBG0DVMQ:35GCEFQ6I6WZMNDTXH7IB2Y3H0K3ZY,1450032190001,5,Mrs Gibbs' worry,hhh,Mrs Gibbs is worried about Cindy's health.,1,1,1,test,test_false,0.07,8258,English,NA,6,2
A1G187YBG0DVMQ:35GCEFQ6I6WZMNDTXH7IB2Y3H0K3ZY,1450032193512,6,Mrs Gibbs' worry,hhh,From what Cindy said we may conclude that Mr Gibbs did not have a beer as well.,1,1,1,critical,exh1,0.59,3509,English,NA,6,2
A1G187YBG0DVMQ:35GCEFQ6I6WZMNDTXH7IB2Y3H0K3ZY,1450032199439,7,Pete's accident,hhl,Pete's mother was not there when he fell of the slide.,1,1,0,test,test_true,0.89,5925,English,NA,6,2
A1G187YBG0DVMQ:35GCEFQ6I6WZMNDTXH7IB2Y3H0K3ZY,1450032202328,8,Pete's accident,hhl,From what Pete's teacher said we may conclude that Pete did not break his arm as well.,1,1,0,critical,exh2,0.38,2887,English,NA,6,2
A1G187YBG0DVMQ:35GCEFQ6I6WZMNDTXH7IB2Y3H0K3ZY,1450032209254,9,Chloe's holiday,lhh,"Chloe forgot about bringing some beach towels, too.",0,1,1,test,test_uncertain,0.06,6925,English,NA,6,2
A1G187YBG0DVMQ:35GCEFQ6I6WZMNDTXH7IB2Y3H0K3ZY,1450032214216,10,Chloe's holiday,lhh,From what Chloe said we may conclude that Amelia did not bring some extra suntan lotion as well.,0,1,1,critical,exh1,0.3,4961,English,NA,6,2
A1G187YBG0DVMQ:35GCEFQ6I6WZMNDTXH7IB2Y3H0K3ZY,1450032221123,11,Carl's party,hll,John did not spend much time outside.,1,0,0,test,test_true,0.4,6905,English,NA,6,2
A1G187YBG0DVMQ:35GCEFQ6I6WZMNDTXH7IB2Y3H0K3ZY,1450032223990,12,Carl's party,hll,From what John said we may conclude that Carl did not dance passionately with Sue as well.,1,0,0,critical,exh2,0.61,2857,English,NA,6,2
A1GXFMAC759VRM:3BGYGHDBBYSKVUEY4AKZ5HJ4QDL22E,1450033078251,1,Mrs Gibbs' worry,hhh,Mrs Gibbs did not accompany her husband when Cindy served him.,1,1,1,test,test_true,0.99,39314,English,"Everything worked great, no issues. ",8,5
A1GXFMAC759VRM:3BGYGHDBBYSKVUEY4AKZ5HJ4QDL22E,1450033094265,2,Mrs Gibbs' worry,hhh,From what Cindy said we may conclude that Mr Gibbs did not have a beer as well.,1,1,1,critical,exh1,0.03,16012,English,"Everything worked great, no issues. ",8,5
A1GXFMAC759VRM:3BGYGHDBBYSKVUEY4AKZ5HJ4QDL22E,1450033153865,3,Carl's party,hll,John did not spend much time outside.,1,0,0,test,test_true,0.3,59599,English,"Everything worked great, no issues. ",8,5
A1GXFMAC759VRM:3BGYGHDBBYSKVUEY4AKZ5HJ4QDL22E,1450033202058,4,Carl's party,hll,From what John said we may conclude that Carl did not dance passionately with Mary as well.,1,0,0,critical,exh1,0.1,48189,English,"Everything worked great, no issues. ",8,5
A1GXFMAC759VRM:3BGYGHDBBYSKVUEY4AKZ5HJ4QDL22E,1450033240429,5,Harold's pet,lll,Harold's girlfriend gave in because Harold kept nagging her about wanting a pet.,0,0,0,test,test_uncertain,0.76,38367,English,"Everything worked great, no issues. ",8,5
A1GXFMAC759VRM:3BGYGHDBBYSKVUEY4AKZ5HJ4QDL22E,1450033272048,6,Harold's pet,lll,From what Richard said we may conclude that Harold did not buy a cat as well.,0,0,0,critical,exh2,0.8,31617,English,"Everything worked great, no issues. ",8,5
A1GXFMAC759VRM:3BGYGHDBBYSKVUEY4AKZ5HJ4QDL22E,1450033306026,7,Gigi's exams,hlh,Gigi hired a private tutor to help her with her Biology and Chemistry exams.,1,0,1,test,test_false,0.04,33976,English,"Everything worked great, no issues. ",8,5
A1GXFMAC759VRM:3BGYGHDBBYSKVUEY4AKZ5HJ4QDL22E,1450033320279,8,Gigi's exams,hlh,From what Carrie said we may conclude that Gigi did not pass her Physics exam as well.,1,0,1,critical,exh2,0.51,14252,English,"Everything worked great, no issues. ",8,5
A1GXFMAC759VRM:3BGYGHDBBYSKVUEY4AKZ5HJ4QDL22E,1450033345707,9,Pete's accident,hhl,Pete's teacher saw him fall off the slide.,1,1,0,test,test_uncertain,0.65,25428,English,"Everything worked great, no issues. ",8,5
A1GXFMAC759VRM:3BGYGHDBBYSKVUEY4AKZ5HJ4QDL22E,1450033352751,10,Pete's accident,hhl,From what Pete's teacher said we may conclude that Pete did not break his leg as well.,1,1,0,critical,exh1,0.95,7042,English,"Everything worked great, no issues. ",8,5
A1GXFMAC759VRM:3BGYGHDBBYSKVUEY4AKZ5HJ4QDL22E,1450033379565,11,Jimmy's trip,lll,Jimmy went on a school trip to New York City.,0,0,0,test,test_false,0,26813,English,"Everything worked great, no issues. ",8,5
A1GXFMAC759VRM:3BGYGHDBBYSKVUEY4AKZ5HJ4QDL22E,1450033387882,12,Jimmy's trip,lll,From what the brother said we may conclude that Jimmy did not visit the Statue of Liberty as well.,0,0,0,critical,exh2,0.75,8316,English,"Everything worked great, no issues. ",8,5
A1J3M4XC3O6ZUI:3SNLUL3WO5VZGS98X0CAQWD5F4VULD,1450032225974,1,Chloe's holiday,lhh,Chloe recently got back from holidays.,0,1,1,test,test_true,0.79,51414,english,none,10,0
A1J3M4XC3O6ZUI:3SNLUL3WO5VZGS98X0CAQWD5F4VULD,1450032227760,2,Chloe's holiday,lhh,From what Chloe said we may conclude that Amelia did not bring some extra suntan lotion as well.,0,1,1,critical,exh1,0.73,1786,english,none,10,0
A1J3M4XC3O6ZUI:3SNLUL3WO5VZGS98X0CAQWD5F4VULD,1450032237486,3,Carl's party,hll,"John and Carl, the hosts, are a gay couple.",1,0,0,test,test_false,0.16,9726,english,none,10,0
A1J3M4XC3O6ZUI:3SNLUL3WO5VZGS98X0CAQWD5F4VULD,1450032261629,4,Carl's party,hll,From what John said we may conclude that Carl did not dance passionately with Sue as well.,1,0,0,critical,exh2,0.88,24143,english,none,10,0
A1J3M4XC3O6ZUI:3SNLUL3WO5VZGS98X0CAQWD5F4VULD,1450032273503,5,Brad's clothes,hlh,Brad is not happy about the fact that his friends make jokes about his shabby clothes.,1,0,1,test,test_true,0.15,11864,english,none,10,0
A1J3M4XC3O6ZUI:3SNLUL3WO5VZGS98X0CAQWD5F4VULD,1450032280188,6,Brad's clothes,hlh,From what Gina said we may conclude that Brad did not buy a sweater as well.,1,0,1,critical,exh2,0.21,6685,english,none,10,0
A1J3M4XC3O6ZUI:3SNLUL3WO5VZGS98X0CAQWD5F4VULD,1450032292453,7,Leo's wife,hll,Leo is an avid golf player.,1,0,0,test,test_uncertain,0.84,12265,english,none,10,0
A1J3M4XC3O6ZUI:3SNLUL3WO5VZGS98X0CAQWD5F4VULD,1450032312643,8,Leo's wife,hll,From what Hans said we may conclude that the player in question didn't make a hole-in-one on the second hole as well.,1,0,0,critical,exh1,0.02,20190,english,none,10,0
A1J3M4XC3O6ZUI:3SNLUL3WO5VZGS98X0CAQWD5F4VULD,1450032316260,9,Pete's accident,hhl,Pete was injured while playing in the garden.,1,1,0,test,test_false,0.81,3617,english,none,10,0
A1J3M4XC3O6ZUI:3SNLUL3WO5VZGS98X0CAQWD5F4VULD,1450032344295,10,Pete's accident,hhl,From what Pete's teacher said we may conclude that Pete did not break his arm as well.,1,1,0,critical,exh2,0.09,28035,english,none,10,0
A1J3M4XC3O6ZUI:3SNLUL3WO5VZGS98X0CAQWD5F4VULD,1450032359032,11,Joshua's delay,llh,"Kevin, Cory and Joshua do not like to hang out with girls.",0,0,1,test,test_uncertain,0.13,14735,english,none,10,0
A1J3M4XC3O6ZUI:3SNLUL3WO5VZGS98X0CAQWD5F4VULD,1450032372832,12,Joshua's delay,llh,From what Cory said we may conclude that Joshua did not have to do his homework as well.,0,0,1,critical,exh1,0.86,13800,english,none,10,0
A1JCFCPGEYT1L4:35K3O9HUACLWR42QLPU7R1MIWKVFES,1450103676594,1,Chloe's holiday,lhh,"Chloe forgot about bringing some beach towels, too.",0,1,1,test,test_uncertain,0.75,19546,english,NA,10,3
A1JCFCPGEYT1L4:35K3O9HUACLWR42QLPU7R1MIWKVFES,1450103682951,2,Chloe's holiday,lhh,From what Chloe said we may conclude that Amelia did not bring some extra suntan lotion as well.,0,1,1,critical,exh1,0.22,6353,english,NA,10,3
A1JCFCPGEYT1L4:35K3O9HUACLWR42QLPU7R1MIWKVFES,1450103694033,3,Leo's wife,hll,Leo is wealthy.,1,0,0,test,test_true,1,11079,english,NA,10,3
A1JCFCPGEYT1L4:35K3O9HUACLWR42QLPU7R1MIWKVFES,1450103710318,4,Leo's wife,hll,From what Hans said we may conclude that the player in question didn't make a hole-in-one on the first hole as well,1,0,0,critical,exh2,0.18,16282,english,NA,10,3
A1JCFCPGEYT1L4:35K3O9HUACLWR42QLPU7R1MIWKVFES,1450103727529,5,Jimmy's trip,lll,Jimmy went on a school trip to New York City.,0,0,0,test,test_false,0.2,17209,english,NA,10,3
